Data;Abertura;Máxima;Mínima;Fechamento
27/01/2020 09:09;119020;119020;118800;118800
27/01/2020 09:09;119240;119240;119020;119020
24/01/2020 17:04;119460;119820;119240;119240
24/01/2020 16:36;119460;119680;119150;119680
24/01/2020 14:53;119460;119790;119240;119240
24/01/2020 14:18;119460;119680;119200;119680
24/01/2020 12:50;119460;119700;119240;119240
24/01/2020 12:18;119680;119745;119460;119460
24/01/2020 12:10;119900;119900;119680;119680
24/01/2020 10:54;120120;120200;119900;119900
24/01/2020 10:12;120340;120460;120120;120120
24/01/2020 09:04;120560;120805;120340;120340
23/01/2020 16:20;120560;120780;120260;120780
23/01/2020 15:44;120340;120560;120260;120560
23/01/2020 15:23;120120;120340;120015;120340
23/01/2020 15:20;119900;120120;119900;120120
23/01/2020 14:46;119680;119900;119650;119900
23/01/2020 14:07;119460;119680;119405;119680
23/01/2020 13:53;119240;119460;119240;119460
23/01/2020 13:46;119020;119240;119020;119240
23/01/2020 13:26;118800;119020;118800;119020
23/01/2020 12:38;118580;118800;118580;118800
23/01/2020 11:33;118360;118580;118000;118580
23/01/2020 10:10;118360;118360;118140;118140
23/01/2020 10:03;118580;118580;118360;118360
23/01/2020 09:21;118800;118800;118580;118580
22/01/2020 17:00;119020;119420;118800;118800
22/01/2020 09:40;119020;119240;118650;119240
22/01/2020 09:10;119020;119020;118800;118800
22/01/2020 09:09;119240;119655;119020;119020
22/01/2020 09:09;119240;119460;119240;119460
22/01/2020 09:09;119020;119240;119020;119240
22/01/2020 09:09;118800;119020;118800;119020
22/01/2020 09:06;118580;118800;118580;118800
21/01/2020 18:05;118360;118580;118000;118580
21/01/2020 16:00;118360;118560;118140;118140
21/01/2020 15:20;118580;118615;118360;118360
21/01/2020 15:00;118800;118865;118580;118580
21/01/2020 14:52;119020;119020;118800;118800
21/01/2020 11:31;119240;119600;119020;119020
21/01/2020 10:09;119240;119460;118850;119460
21/01/2020 09:04;119240;119285;119020;119020
21/01/2020 09:02;119460;119460;119240;119240
20/01/2020 17:57;119680;120000;119460;119460
20/01/2020 13:27;119680;119900;119240;119900
20/01/2020 10:20;119460;119680;119170;119680
17/01/2020 16:10;119240;119460;119000;119460
17/01/2020 11:22;119020;119240;118585;119240
17/01/2020 10:32;118800;119020;118745;119020
17/01/2020 10:25;118580;118800;118580;118800
17/01/2020 10:08;118360;118580;118360;118580
17/01/2020 09:05;118140;118360;117950;118360
17/01/2020 09:05;117920;118140;117920;118140
16/01/2020 18:00;117700;117920;117700;117920
16/01/2020 15:46;117480;117700;117150;117700
16/01/2020 15:17;117480;117480;117260;117260
16/01/2020 15:15;117700;117700;117480;117480
16/01/2020 09:14;117920;118255;117700;117700
16/01/2020 09:01;117920;118140;117920;118140
15/01/2020 13:11;117700;117920;117405;117920
15/01/2020 12:27;117700;117700;117480;117480
15/01/2020 12:20;117920;117920;117700;117700
15/01/2020 09:45;118140;118335;117920;117920
14/01/2020 17:31;118360;118710;118140;118140
14/01/2020 16:51;118360;118580;118270;118580
14/01/2020 16:13;118140;118360;117840;118360
14/01/2020 16:02;118140;118140;117920;117920
13/01/2020 17:56;118360;118715;118140;118140
13/01/2020 14:56;118360;118580;118245;118580
13/01/2020 13:06;118140;118360;118140;118360
13/01/2020 11:46;117920;118140;117785;118140
13/01/2020 11:40;117700;117920;117700;117920
13/01/2020 10:27;117480;117700;117320;117700
13/01/2020 09:35;117260;117480;117055;117480
13/01/2020 09:04;117040;117260;116910;117260
13/01/2020 09:04;116820;117040;116820;117040
10/01/2020 17:42;116600;116820;116250;116820
10/01/2020 17:29;116600;116600;116380;116380
10/01/2020 17:16;116820;116820;116600;116600
10/01/2020 16:33;117040;117050;116820;116820
10/01/2020 16:24;117260;117260;117040;117040
10/01/2020 13:26;117480;117490;117260;117260
10/01/2020 11:17;117700;118000;117480;117480
10/01/2020 10:47;117700;117920;117700;117920
10/01/2020 09:08;117480;117700;117350;117700
09/01/2020 16:44;117260;117480;116965;117480
09/01/2020 15:27;117040;117260;116790;117260
09/01/2020 14:27;117040;117040;116820;116820
09/01/2020 11:17;117260;117530;117040;117040
09/01/2020 11:08;117480;117480;117260;117260
09/01/2020 10:34;117700;118115;117480;117480
09/01/2020 09:06;117700;117920;117290;117920
08/01/2020 18:00;117480;117700;117215;117700
08/01/2020 17:49;117480;117480;117260;117260
08/01/2020 14:25;117700;118085;117480;117480
08/01/2020 13:39;117700;117920;117655;117920
08/01/2020 13:29;117480;117700;117480;117700
08/01/2020 12:48;117260;117480;116950;117480
08/01/2020 12:48;117260;117260;117040;117040
08/01/2020 11:05;117480;117665;117260;117260
08/01/2020 11:05;117700;117700;117480;117480
08/01/2020 10:56;117920;117920;117700;117700
08/01/2020 10:51;118140;118140;117920;117920
08/01/2020 10:15;118360;118635;118140;118140
08/01/2020 09:38;118360;118580;118360;118580
07/01/2020 15:54;118140;118360;117840;118360
07/01/2020 15:54;117920;118140;117920;118140
07/01/2020 10:50;117700;117920;117295;117920
07/01/2020 10:45;117700;117700;117480;117480
07/01/2020 10:31;117920;117920;117700;117700
07/01/2020 10:01;118140;118145;117920;117920
07/01/2020 09:15;118360;118635;118140;118140
07/01/2020 09:14;118360;118580;118360;118580
06/01/2020 17:50;118140;118360;117790;118360
06/01/2020 16:34;118140;118165;117920;117920
06/01/2020 13:00;118360;118730;118140;118140
06/01/2020 12:43;118360;118580;118360;118580
06/01/2020 10:17;118140;118360;117840;118360
06/01/2020 10:05;118140;118140;117920;117920
06/01/2020 09:15;118360;118440;118140;118140
06/01/2020 09:12;118580;118580;118360;118360
06/01/2020 09:12;118800;118800;118580;118580
06/01/2020 09:12;119020;119020;118800;118800
03/01/2020 18:06;119240;119240;119020;119020
03/01/2020 18:04;119460;119460;119240;119240
03/01/2020 17:50;119680;119680;119460;119460
03/01/2020 17:19;119900;120150;119680;119680
03/01/2020 17:09;119900;120120;119900;120120
03/01/2020 15:01;119680;119900;119455;119900
03/01/2020 14:08;119460;119680;119460;119680
03/01/2020 13:10;119240;119460;118950;119460
03/01/2020 11:22;119240;119650;119020;119020
03/01/2020 11:08;119240;119460;119215;119460
03/01/2020 10:23;119020;119240;118650;119240
03/01/2020 10:20;118800;119020;118800;119020
03/01/2020 10:04;118580;118800;118580;118800
03/01/2020 09:21;118360;118580;118150;118580
03/01/2020 09:09;118140;118360;117915;118360
03/01/2020 09:09;118140;118140;117920;117920
03/01/2020 09:07;118360;118395;118140;118140
03/01/2020 09:07;118580;118580;118360;118360
03/01/2020 09:07;118800;118800;118580;118580
03/01/2020 09:07;119020;119020;118800;118800
03/01/2020 09:07;119240;119240;119020;119020
02/01/2020 17:19;119460;119850;119240;119240
02/01/2020 15:31;119460;119680;119150;119680
02/01/2020 14:42;119240;119460;119150;119460
02/01/2020 11:41;119020;119240;118850;119240
02/01/2020 11:38;118800;119020;118800;119020
02/01/2020 11:33;118580;118800;118580;118800
02/01/2020 11:12;118360;118580;118360;118580
02/01/2020 10:38;118140;118360;118140;118360
02/01/2020 09:04;117920;118140;117585;118140
02/01/2020 09:03;117700;117920;117700;117920
02/01/2020 09:02;117480;117700;117480;117700
02/01/2020 09:02;117260;117480;117260;117480
30/12/2019 17:59;117040;117260;116750;117260
30/12/2019 17:53;117040;117040;116820;116820
30/12/2019 15:11;117260;117550;117040;117040
30/12/2019 13:56;117480;117565;117260;117260
30/12/2019 12:23;117700;117765;117480;117480
30/12/2019 12:12;117920;117920;117700;117700
30/12/2019 10:50;118140;118515;117920;117920
30/12/2019 09:04;118140;118360;117950;118360
30/12/2019 09:03;117920;118140;117650;118140
30/12/2019 09:01;117920;118150;117700;117700
27/12/2019 17:20;117920;118140;117545;118140
27/12/2019 16:21;117700;117920;117450;117920
27/12/2019 15:42;117700;117700;117480;117480
27/12/2019 12:41;117920;118350;117700;117700
27/12/2019 12:00;118140;118150;117920;117920
27/12/2019 11:05;118360;118690;118140;118140
27/12/2019 10:40;118360;118580;118015;118580
27/12/2019 10:39;118360;118360;118140;118140
27/12/2019 10:39;118580;118580;118360;118360
27/12/2019 10:37;118800;118800;118580;118580
27/12/2019 09:27;119020;119350;118800;118800
27/12/2019 09:07;119020;119240;119000;119240
26/12/2019 17:51;118800;119020;118650;119020
26/12/2019 17:26;118580;118800;118580;118800
26/12/2019 16:39;118360;118580;118360;118580
26/12/2019 16:21;118140;118360;118140;118360
26/12/2019 15:47;117920;118140;117920;118140
26/12/2019 12:30;117700;117920;117700;117920
26/12/2019 11:01;117480;117700;117480;117700
26/12/2019 09:15;117260;117480;117075;117480
26/12/2019 09:15;117040;117260;117040;117260
23/12/2019 17:38;116820;117040;116820;117040
23/12/2019 17:38;116600;116820;116600;116820
20/12/2019 11:05;116380;116600;116000;116600
20/12/2019 09:17;116380;116800;116160;116160
19/12/2019 15:19;116380;116600;116100;116600
19/12/2019 14:40;116380;116685;116160;116160
19/12/2019 14:40;116380;116600;116380;116600
19/12/2019 14:40;116160;116380;116160;116380
19/12/2019 13:35;115940;116160;115940;116160
19/12/2019 13:35;115720;115940;115720;115940
19/12/2019 09:20;115500;115720;115150;115720
19/12/2019 09:20;115500;115500;115280;115280
18/12/2019 16:41;115720;116000;115500;115500
18/12/2019 16:41;115720;115940;115720;115940
18/12/2019 16:24;115500;115720;115500;115720
18/12/2019 16:10;115280;115500;115280;115500
18/12/2019 16:10;115060;115280;115060;115280
18/12/2019 15:05;114840;115060;114840;115060
18/12/2019 15:05;114620;114840;114620;114840
18/12/2019 11:53;114400;114620;114400;114620
17/12/2019 09:49;114180;114400;113950;114400
17/12/2019 09:49;114180;114180;113960;113960
17/12/2019 09:49;114400;114400;114180;114180
16/12/2019 11:30;114620;114990;114400;114400
16/12/2019 11:30;114620;114840;114620;114840
16/12/2019 11:30;114400;114620;114400;114620
16/12/2019 11:30;114180;114400;114180;114400
16/12/2019 11:30;113960;114180;113960;114180
16/12/2019 11:30;113740;113960;113740;113960
16/12/2019 11:30;113520;113740;113520;113740
16/12/2019 11:30;113300;113520;113300;113520
16/12/2019 11:30;113080;113300;113080;113300
16/12/2019 11:30;112860;113080;112860;113080
16/12/2019 11:30;112640;112860;112640;112860
16/12/2019 11:30;112420;112640;112420;112640
11/12/2019 10:31;112200;112420;112150;112420
